Building ID,Compliance Status,Property Name,Street,Zipcode,Year Built,Address Source,Address Type,Master Property Type,Primary Property Type EPA Calculated,Assessor Sector,Government Type,Master Sq Ft,Reporting Year,Energy Star Score,Site Energy Use (kBtu),Site EUI (kBtu/Sq Ft),Weather Normalized Site Energy Use (kBtu),Weather Normalized Site EUI (kBtu/Sq Ft),Electricity Use Grid Purchase and Onsite (kWh),Electricity Use Grid Purchase (kWh),Electricity Use Onsite Renewable (kWh),Green Power - Onsite and Offsite (kWh),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),Total GHG Emissions (Metric Tons CO2e),Energy Star Certification - Years Certified,Recent Energy Star Certification
1218,in compliance,ironton llc,4901 ironton st.,80239,1969,espm,building,Non-Refrigerated Warehouse,non-refrigerated warehouse,Commercial,,48000,2024,81,1419589.4,29.6,1410721.6,29.4,87079.8,87079.8,0,0,1122473,0,0,105.7,0,0
1219,in compliance,"a+y investments, llc",5005 ironton st,80239,1973,espm,building,Distribution Center,distribution center,Commercial,,50000,2024,9,4722777.6,94.5,4706975.4,94.1,301166.9,301166.9,0,0,3695196.1,0,0,355.6,0,0
1220,in compliance,denver 4,10660 e. 51st avenue,80239,1972,espm,building,Non-Refrigerated Warehouse,non-refrigerated warehouse,Industrial,,52915,2024,99,432686.1,8.2,432686.1,8.2,126813,126813,0,0,0,0,0,67.1,0,0
1221,in compliance,maccourt products,4881 ironton street,80239,1969,espm,building,Manufacturing/Industrial Plant,manufacturing/industrial plant,Industrial,,64800,2024,0,12586821,194.2,12581613.7,194.2,3530224,3530223.5,0,0,541697,0,0,1896.2,0,0
1222,in compliance,4880 havana warehouse building b,4880 havana st,80239,1984,portfolio manager,building,Manufacturing/Industrial Plant,manufacturing/industrial plant,Industrial,,53440,2024,0,6754826.1,126.4,6702812.6,125.4,941332.4,941332.3,0,0,3542999.9,0,0,686.1,0,0
1225,in compliance,j p lamborn co,11095 51st ave.,80239,1997,espm,building,Manufacturing/Industrial Plant,manufacturing/industrial plant,Commercial,,53000,2024,0,3119023.2,58.8,3110587.5,58.7,734522.6,734522.5,0,0,612832,0,0,421.1,0,0
1226,in compliance,1362 clayton lllp,11090 e 51st ave,80239,1971,espm,building,Distribution Center,distribution center,Commercial,,43186,2024,72,1887772,43.7,1874277.8,43.4,82553.2,82553.2,0,0,1606100.4,0,0,129,0,0
1227,in compliance,montbello bldg 02,4909-4919 kingston st,80239,1970,espm,building,Non-Refrigerated Warehouse,non-refrigerated warehouse,Commercial,,42403,2024,75,1865820.8,44.1,1853821.9,43.8,69401.8,69401.8,0,0,1629022,0,0,123.2,2021,2021
1228,in compliance,montbello bldg 14,4965 n kingston st,80239-2516,1969,assessor data,building,Manufacturing/Industrial Plant,manufacturing/industrial plant,Commercial,,48313,2024,0,3597565,73.2,3583203.5,72.9,451693.5,451693.5,0,0,2056386.7,0,0,348.2,0,0
1229,in compliance,"ontario capital, llc",4999 kingston st,80239,1980,portfolio manager,building,Other,non-refrigerated warehouse,Industrial,,45450,2024,44,2145524.8,47.2,2124933.7,46.8,54697,54696.9,0,0,1958898.8,0,0,133,0,0
1230,in compliance,"4849 kingston, llc",4849 & 4851 kingston,80239,1979,espm,building,Distribution Center,distribution center,Commercial,,44622,2024,25,3052203.3,68.4,3023258.8,67.8,156512.1,156512.1,0,0,2518183.9,0,0,216.5,0,0
1231,in compliance,montbello bldg 01,5075 kingston street,80239,1971,espm,building,Non-Refrigerated Warehouse,non-refrigerated warehouse,Commercial,,61111,2024,80,2221189.8,36.3,2212450,36.2,136515.8,136515.8,0,0,1755398,0,0,165.5,0,0
1232,in compliance,gs 51st,11100 e 51st ave,80239,1971,assessor data,building,Manufacturing/Industrial Plant,manufacturing/industrial plant,Commercial,,59940,2024,0,26037708.9,434.4,26014835.5,434,6566670,6566669.5,0,0,3632229.9,0,0,3666.5,0,0
1233,in compliance,integrated power services,4900 kingston street,80239,1972,portfolio manager,building,Manufacturing/Industrial Plant,manufacturing/industrial plant,Industrial,,70000,2024,0,11515307.9,170.5,11463754.4,169.8,901028.1,901028,0,0,8440999.9,0,0,925,0,0
1234,in compliance,peerless tyre co,5000 kingston st,80239,1972,espm,building,Distribution Center,distribution center,Commercial,,71300,2024,38,2823952.8,39.6,2807415.8,39.4,147407,147407,0,0,2321000.1,0,0,201.3,0,0
1235,in compliance,glasser-schwartz building 11611 e 51st second attempt,11611 e 51st street,80239,1979,espm,building,Manufacturing/Industrial Plant,manufacturing/industrial plant,Commercial,,46421,2024,0,1418457.7,30.6,1406826.3,30.3,99725.3,99725.3,0,0,1078195,0,0,110,0,0
1236,in compliance,professional plastics,11707-11715 e. 51st avenue,80239,1979,espm,building,Distribution Center,distribution center,Commercial,,59232,2024,62,2744384.3,46.3,2729491.7,46.1,125034.3,125034.3,0,0,2317767.2,0,0,189.2,0,0
1237,in compliance,"si partners investments, llc",11411 e 51st ave,80239,1987,espm,building,Distribution Center,distribution center,Commercial,,55136,2024,80,1439511.2,26.1,1416045.5,25.7,122092.1,122092.1,0,0,1022933,0,0,118.9,0,0
1238,in compliance,blazin og llc,4995 lima st,80239,1978,portfolio manager,building,Manufacturing/Industrial Plant,manufacturing/industrial plant,Commercial,,26152,2024,0,9962899.7,381,9962756.9,381,2914066,2914065.3,0,0,20107.6,0,0,1542.5,0,0
1239,in compliance,lima,5055 lima street,80239,1978,espm,building,Distribution Center,distribution center,Commercial,,39832,2024,54,2092379.8,52.4,2087110.3,52.3,117733.6,117733.6,0,0,1690672.9,0,0,152.1,0,0
1240,in compliance,5005 lima st,5005 lima st,80239,1974,espm,building,Distribution Center,distribution center,Commercial,,65183,2024,56,3344873.2,51.3,3329589.2,51.1,191305.4,191305.4,0,0,2692139.1,0,0,244.2,0,0
1241,in compliance,4940-4950 paris - 11521,4940 paris st,80239,1984,espm,building,Other,other,Commercial,,25290,2024,0,1300767.7,51.4,1292839.7,51.1,109545.3,109545.3,0,0,926999,0,0,105.5,0,0
1242,in compliance,12055 east 49th ave/4955 peoria - 11520,12055 east 49th ave/4955 peoria,80239,1984,espm,building,Mixed Use Property,mixed use property,Commercial,,49575,2024,0,2424693.6,48.9,2419745.3,48.8,226472,226472,0,0,1651971,0,0,204,0,0
1243,in compliance,montbello bldg 07,11909 e. 51st ave,80239,1982,espm,building,Non-Refrigerated Warehouse,non-refrigerated warehouse,Commercial,,39382,2024,49,2422277,61.5,2408998.1,61.2,232787.2,232787.2,0,0,1628007.1,0,0,209.6,0,0
1244,in compliance,montbello bldg 11,11809 e. 51st ave,80239,1982,espm,building,Non-Refrigerated Warehouse,non-refrigerated warehouse,Commercial,,57240,2024,83,1973382.3,34.5,1965746.9,34.3,150290.6,150290.6,0,0,1460590.9,0,0,157.1,0,0
1245,in compliance,nome service center,"4920, 4950, 4990, 5030, 5060 nome street",80239,1973,espm,building,Non-Refrigerated Warehouse,non-refrigerated warehouse,Commercial,,107220,2024,0,6005537.4,56,5980236.9,55.8,828294.6,828294.5,0,0,3179396.1,0,0,607,0,0
1248,in compliance,5045 oakland,5045 oakland st,80239,1978,assessor data,building,Manufacturing/Industrial Plant,manufacturing/industrial plant,Commercial,,31695,2024,0,1642098.9,51.8,1632868.7,51.5,79306.8,79306.8,0,0,1371504,0,0,114.8,0,0
1249,in compliance,montbello bldg 08,11925 - 11945 e. 49th ave,80239,1977,espm,building,Non-Refrigerated Warehouse,non-refrigerated warehouse,Commercial,,50384,2024,69,2526059.5,49.3,2510113.8,49,115224.6,115224.6,0,0,2132913.1,0,0,174.2,2021,2021
1250,in compliance,4990 oakland street,4990 oakland st,80239,1978,portfolio manager,building,Manufacturing/Industrial Plant,manufacturing/industrial plant,Commercial,,27238,2024,0,1978072.4,72.6,1970413.2,72.3,256835.7,256835.7,0,0,1101749,0,0,194.4,0,0
1251,in compliance,montbello bldg 17,4850 - 4870 nome street / 11720 e. 49th ave,80239,1973,espm,building,Non-Refrigerated Warehouse,non-refrigerated warehouse,Commercial,,60632,2024,52,3034890,48.6,3015988.5,48.3,198956,198956,0,0,2356052,0,0,230.4,0,0
1252,in compliance,gs nome llc,4800 n nome st,80239,1974,assessor data,building,Manufacturing/Industrial Plant,manufacturing/industrial plant,Commercial,,38194,2024,0,18733931.4,490.5,18708444.9,489.8,4535460,4535459.7,0,0,3258941.1,0,0,2572.2,0,0
1253,in compliance,"branch 217 (denver, co benchmarking id 1253)",4885 paris st,80239,1979,espm,building,Retail Store,retail store,Commercial,,31008,2024,53,1596642.5,51.5,1588443.8,51.2,89989,89989,0,0,1289600,0,0,116.1,0,0
1254,in compliance,pine creek industrial,4780 oakland street,80239,1974,espm,building,Retail Store,retail store,Commercial,,31412,2024,0,1228138.2,39.1,1218553,38.8,49237.8,49237.8,0,0,1060139,0,0,82.4,0,0
1255,in compliance,monarch montessori of denver,4895 peoria st,80239,1997,espm,building,K-12 School,k-12 school,Commercial,,38942,2024,0,1683059.3,43.4,1668328.2,43.1,127215.5,127215.5,0,0,1249000,0,0,133.6,0,0
1256,in compliance,freight systems,4790 paris st,80239,1989,espm,building,Distribution Center,distribution center,Commercial,,27309,2024,55,1950844.3,71.4,1940779.9,71.1,109720.2,109720.2,0,0,1576479,0,0,140,0,0
1257,in compliance,gw51st - 11600 e 51st avenue,11600 e. 51st place,80239,1973,portfolio manager,building,Manufacturing/Industrial Plant,manufacturing/industrial plant,Commercial,,87424,2024,0,8369660.1,95.7,8337812.4,95.4,1295225,1295224.6,0,0,3950353.1,0,0,895,0,0
1258,in compliance,yampa - 5000 moline,5000 moline street,80239,1977,espm,building,Non-Refrigerated Warehouse,non-refrigerated warehouse,Commercial,,136559,2024,62,6911919.5,50.6,6870132.4,50.3,342831.6,342831.6,0,0,5742178,0,0,486.3,0,0
1259,in compliance,montbello bldg 18,4900 moline street,80239,1974,espm,building,Non-Refrigerated Warehouse,non-refrigerated warehouse,Commercial,,63569,2024,35,4569716,71.9,4539313.7,71.4,121344.1,121344.1,0,0,4155689.8,0,0,284.9,0,0
1260,in compliance,montbello bldg 03,4907 nome,80239,1972,espm,building,Non-Refrigerated Warehouse,non-refrigerated warehouse,Commercial,,54160,2024,76,2847163.2,51.8,2832235.1,51.6,153908.3,153908.3,0,0,2322028.1,0,0,204.7,0,0
1261,in compliance,"4825 nome street, llc",4825 n nome st,80239,1974,assessor data,building,Manufacturing/Industrial Plant,manufacturing/industrial plant,Industrial,,50544,2024,0,1599246,31.5,1593542.4,31.4,183718.1,183718,0,0,972400,0,0,148.8,0,0
1262,in compliance,"w&r investments, llp",4850 n moline st,80239,1974,corrected,building,Manufacturing/Industrial Plant,manufacturing/industrial plant,Commercial,,89908,2024,0,62566252.1,675.2,62160966.2,670.8,471105.3,471105.2,0,0,60958841,0,0,3487,0,0
1263,in compliance,yampa - 5025,5025 nome street,80239,1977,espm,building,non-refrigerated warehouse,non-refrigerated warehouse,Commercial,,51132,2024,53,3172209.6,62,3157424.7,61.8,284529.5,284529.5,0,0,2201395.1,0,0,263,0,0
1264,in compliance,bronco industrial - yampa 4925 - 4975 nome,4925 nome street,80239,1978,espm,building,Manufacturing/Industrial Plant,manufacturing/industrial plant,Commercial,,50460,2024,0,3615838.2,71.7,3592841.7,71.3,164890.3,164890.2,0,0,3053232.6,0,0,249.4,0,0
1265,not submitted,flora properties,11420 east 51st ave,80239,1974,espm,building,Wholesale Club/Supercenter,wholesale club/supercenter,Commercial,,72625,2024,,,,,,,,,,,,,,,
1266,in compliance,5000 lima,5000 n. lima street,80239,1973,espm,building,Distribution Center,distribution center,Commercial,,152920,2024,72,6967368.5,45.9,6929430.7,45.6,617640.8,617640.8,0,0,4859977.9,0,0,584.9,0,0
1267,in compliance,"industrial valco, inc.",4950 lima street,80239,2000,espm,building,Distribution Center,distribution center,Commercial,,69243,2024,78,602908.3,8.7,600008.5,8.7,55741.3,55741.3,0,0,412719,0,0,51.4,0,0
1268,in compliance,montbello bldg 10,4850 lima street,80239,1982,espm,building,Non-Refrigerated Warehouse,non-refrigerated warehouse,Commercial,,46356,2024,87,1383842.6,30.4,1376633.7,30.3,90997.5,90997.5,0,0,1073359,0,0,105.1,"2023, 2022",2023
1269,in compliance,montbello bldg 09,4900 lima street,80239,1980,espm,building,Non-Refrigerated Warehouse,non-refrigerated warehouse,Commercial,,98784,2024,83,3113487,31.5,3096107.3,31.3,269349.9,269349.9,0,0,2194465,0,0,259,"2023, 2022",2023
1270,in compliance,moline distribution center,4801 moline street,80239,1978,espm,building,Non-Refrigerated Warehouse,non-refrigerated warehouse,Commercial,,98304,2024,84,3823494,38.9,3805811,38.7,308030.8,308030.7,0,0,2772493.1,0,0,310.2,"2023, 2022",2023
1271,in compliance,interstate warehousing inc,10251 e. 51st ave,80239,1995,espm,building,Refrigerated Warehouse,refrigerated warehouse,Commercial,,448289,2024,54,37241467.4,83.1,37317223.9,83.2,9553148,9553147,0,0,4646126,0,0,5300.1,0,0
1272,in compliance,kroger mountain view foods,10241 e 51 st.,80239,2013,espm,building,Manufacturing/Industrial Plant,manufacturing/industrial plant,Commercial,,208523,2024,0,197426770.5,946.8,197442620.7,946.9,16459460,16459457.1,0,0,141267096.2,0,0,16210,0,0
1273,in compliance,drury inn and suites denver central park,4550 north central park blvd,80238,2014,espm,building,Hotel,hotel,Commercial,,104203,2024,83,8423747,80.8,8418116.4,80.8,1315085,1315084.6,0,0,3936677.8,0,0,904.7,0,0
1274,in compliance,sysco denver,5000 beeler street,80238,2005,espm,building,Mixed Use Property,mixed use property,Commercial,,514430,2024,75,31207576.3,60.7,31105175.6,60.5,5909460,5909458.9,0,0,11044500,0,0,3712.6,0,0
1276,in compliance,northeast terminal,4937 dallas ct,80239-2957,2004,portfolio manager,building,Transportation Terminal/Station,transportation terminal/station,Commercial,municipal dps,46703,2024,0,5287510.4,113.2,5272740.3,112.9,1074633,1074632.5,0,0,1620864,0,0,654.5,0,0
1278,in compliance,certifit auto body parts co,10450 e 51st ave,80238,2007,espm,building,Non-Refrigerated Warehouse,non-refrigerated warehouse,Commercial,,47500,2024,44,2698466.8,56.8,2684510.9,56.5,219177,219176.9,0,0,1950635,0,0,219.5,0,0
1279,in compliance,den00901 - stapleton 1,9900 e 51st ave,80238,1998,espm,building,Non-Refrigerated Warehouse,non-refrigerated warehouse,Commercial,,129442,2024,75,5288739,40.9,5282179.3,40.8,623417.1,623417,0,0,3161639.8,0,0,497.7,0,0
1280,in compliance,den00902 - stapleton 2,5025 florence st,80238,2005,assessor data,building,Non-Refrigerated Warehouse,non-refrigerated warehouse,Commercial,,323860,2024,0,7468593.3,22.9,7438365.7,22.8,871737.5,871737.4,0,0,4494225,0,0,699.8,0,0
1281,in compliance,denver dc,4875 florence street,80238,1999,espm,building,Distribution Center,distribution center,Commercial,,119000,2024,48,5480928.7,46.1,5463372.8,45.9,872768.7,872768.6,0,0,2503041.8,0,0,594.6,0,0
1282,in compliance,den00903 - stapleton 3,4735 n florence st,80238,2001,assessor data,building,Manufacturing/Industrial Plant,manufacturing/industrial plant,Commercial,,352094,2024,0,16202104,45,16196966.4,45,4261543,4261542.9,0,0,1661718,0,0,2342.5,0,0
1283,in compliance,hercules industries - d9,5050 florence st,80238,1999,portfolio manager,building,Manufacturing/Industrial Plant,manufacturing/industrial plant,Commercial,,82020,2024,0,4113306.7,50.2,4098632.9,50,708765.2,708765.1,0,0,1695000,0,0,464.9,0,0
1284,in compliance,4900 florence,4900 florence st.,80238,2000,espm,building,Distribution Center,distribution center,Commercial,,28147,2024,48,1976379.8,70.2,1964818.2,69.8,86555.3,86555.3,0,0,1681053,0,0,135.1,0,0
1285,in compliance,domino's pizza colorado supply chain center,10252 e. 51 st.,80239,1998,espm,building,Manufacturing/Industrial Plant,manufacturing/industrial plant,Commercial,,34112,2024,0,12148393.8,356.1,12037775.4,352.9,2204160,2204159.8,0,0,4627799.8,0,0,1411.7,0,0
1286,in compliance,104943,10325 e. 49th ave,80239,2000,espm,building,Distribution Center,distribution center,Commercial,,126591,2024,0,6516849.6,51.5,6499607.5,51.3,811040.1,811040.1,0,0,3749580.9,0,0,615.4,0,0
1287,in compliance,den00912 - stapleton 12,10445 e. 49th ave.,80238,2005,espm,building,Non-Refrigerated Warehouse,non-refrigerated warehouse,Commercial,,161511,2024,87,3839922.3,23.8,3824461.9,23.7,259787.7,259787.7,0,0,2953526.7,0,0,294.3,0,0
1288,in compliance,spears manufacturing company,4880 florence st.,80238,1999,espm,building,Distribution Center,distribution center,Commercial,,119728,2024,72,4227880.5,35.3,4195737.3,35,183798.3,183798.3,0,0,3600760.7,0,0,288.5,0,0
1289,in compliance,den00904 - stapleton 4,4700 florence st,80238,2002,espm,building,Distribution Center,distribution center,Commercial,,144511,2024,77,5306995.4,36.7,5273937.9,36.5,192190.4,192190.4,0,0,4651241.8,0,0,348.7,0,0
1290,in compliance,den00910 - stapleton 10,4825 gevena st,80238,1999,espm,building,Non-Refrigerated Warehouse,non-refrigerated warehouse,Commercial,,156139,2024,56,9059162.8,58,9089347.7,58.2,2091142,2091142.1,0,0,1924184.9,0,0,1208.4,0,0
1291,in compliance,guy's floor service inc. 47th ave,10275 e. 47th ave.,80238,1999,espm,building,Non-Refrigerated Warehouse,non-refrigerated warehouse,Commercial,,56933,2024,78,2447953.6,43,2443553,42.9,321614.2,321614.2,0,0,1350606,0,0,241.9,0,0
1292,in compliance,den00911 - stapleton 11,10432 e 49th ave,80238,2002,espm,building,Distribution Center,distribution center,Commercial,,147885,2024,51,9145396,61.8,9124788.2,61.7,447642.6,447642.6,0,0,7618039.3,0,0,641.4,0,0
1293,in compliance,cascada,10400 e. 48th avenue,80238,2008,espm,building,Distribution Center,distribution center,Commercial,,56370,2024,0,5193239.9,92.1,5190653.8,92.1,943516.4,943516.3,0,0,1973961.9,0,0,603.9,0,0
1294,in compliance,eldon james corp,10325 e. 47th avenue,80238,2004,espm,building,Manufacturing/Industrial Plant,manufacturing/industrial plant,Commercial,,73546,2024,0,5895942,80.2,5881530.3,80,1143061,1143060.6,0,0,1995818.7,0,0,710.7,0,0
1295,in compliance,s bragshaw llc.,4690 florence st,80238,2003,espm,building,Distribution Center,distribution center,Commercial,,94796,2024,77,2569067.1,27.1,2551964.1,26.9,327979.6,327979.5,0,0,1450000.9,0,0,250.5,0,0
1296,in compliance,den00906 - stapleton 6,4500 florence st,80238,2001,espm,building,Distribution Center,distribution center,Commercial,,90126,2024,87,2941621,32.6,2922927.7,32.4,44212,44212,0,0,2790769.8,0,0,171.6,2023,2023
1297,in compliance,den00908 - stapleton 8,4555 geneva st.,80238,2003,espm,building,Distribution Center,distribution center,Commercial,,171438,2024,49,9970493,58.2,9922846.3,57.9,636223.5,636223.4,0,0,7799698.5,0,0,750.8,0,0
1298,in compliance,roslyn campus,5440 roslyn st,80216,1980,espm,building,Adult Education,other,Municipal,city - general services,309404,2024,0,21498278.3,69.5,21480323.3,69.4,2535079,2535078.9,0,0,12848588,0,0,2023.4,0,0
1306,in compliance,staybridge suites,8101 northfield blvd,80238,2014,espm,building,Hotel,hotel,Commercial,,88570,2024,88,4132343.5,46.7,4127940.9,46.6,795362.9,795362.8,0,0,1418565.3,0,0,496.1,0,0
1307,in compliance,conservatory green/high tech elementary,8499 east stoll place,80238,2014,portfolio manager,building,K-12 School,k-12 school,Institutional,municipal dps,124150,2024,40,7293019.8,58.7,7271450.4,58.6,918912.1,918912,0,0,4157691.7,0,0,706.9,0,0
1308,in compliance,appliance factory parts,5050 colorado blvd,80216,1959,espm,building,Retail Store,retail store,Commercial,,41000,2024,63,2418064.9,59,2415325.1,58.9,104887.7,104887.7,0,0,2060187.9,0,0,164.9,0,0
1309,in compliance,awc west building 1309,5150 colorado boulevard,80216,1964,espm,building,Non-Refrigerated Warehouse,non-refrigerated warehouse,Commercial,,40200,2024,82,1340487.3,33.3,1342313.5,33.4,88016.3,88016.2,0,0,1040175.9,0,0,101.8,0,0
1310,in compliance,awc east building 1310,5150 colorado boulevard,80216,1964,espm,building,Non-Refrigerated Warehouse,non-refrigerated warehouse,Commercial,,88975,2024,46,3964437.8,44.6,3931550.6,44.2,66896,66896,0,0,3736188.7,0,0,233.8,0,0
